CSDUID,CSDNAME,Type,Price,Bedrooms,Bathrooms,Hydro,Heat,Water,Size,Agreement Type,Population,Province,combined_coordinates
3502048,Russell,Basement,1950.0,2.0,1.0,0,0,1,1100.0,1 Year,20962,Ontario,"45.2594569,-75.2525835"
3502048,Russell,Townhouse,2400.0,3.0,2.5,0,0,0,1800.0,1 Year,20962,Ontario,"45.225135,-75.3391816"
3502048,Russell,Apartment,1800.0,2.0,1.0,0,0,0,950.0,1 Year,20962,Ontario,"45.225135,-75.3391816"
3502048,Russell,Apartment,1800.0,2.0,1.0,0,1,1,595.0,1 Year,20962,Ontario,"45.257909,-75.3569095"
3502048,Russell,Apartment,975.0,1.0,1.0,0,0,0,500.0,1 Year,20962,Ontario,"45.275646,-75.275411"
3502048,Russell,Apartment,1500.0,2.0,1.0,0,0,0,1050.0,1 Year,20962,Ontario,"45.2560302,-75.3542377"
3502048,Russell,Apartment,1750.0,2.0,1.0,0,0,0,950.0,1 Year,20962,Ontario,"45.225135,-75.3391816"
3502048,Russell,Apartment,1800.0,2.0,1.5,0,0,1,1000.0,1 Year,20962,Ontario,"45.2729114,-75.3003126"
3502048,Russell,Apartment,2000.0,2.0,2.0,0,0,0,1200.0,1 Year,20962,Ontario,"45.2594569,-75.2525835"
3502048,Russell,Duplex/Triplex,1995.0,3.0,2.0,0,0,0,1330.0,1 Year,20962,Ontario,"45.2594569,-75.2525835"
3502048,Russell,Duplex/Triplex,1695.0,3.0,1.0,0,0,1,1200.0,1 Year,20962,Ontario,"45.2749294,-75.2707639"
3502048,Russell,House,2700.0,3.0,2.5,0,0,0,2000.0,1 Year,20962,Ontario,"45.2838549,-75.2690504"
3502048,Russell,House,2195.0,4.0,2.5,0,0,0,2250.0,1 Year,20962,Ontario,"45.2594569,-75.2525835"
3502048,Russell,Townhouse,2300.0,3.0,2.5,0,0,0,1939.0,1 Year,20962,Ontario,"45.2736622,-75.2963952"
3506008,Ottawa,Townhouse,730.0,4.0,2.0,1,1,1,400.0,Month-to-month,1071868,Ontario,"45.33372977,-75.74589822"
3506008,Ottawa,Townhouse,2000.0,3.5,1.5,0,0,0,1400.0,1 Year,1071868,Ontario,"45.26828728,-75.88888868"
3506008,Ottawa,Apartment,1300.0,0.5,1.0,0,1,1,340.0,1 Year,1071868,Ontario,"45.27171269,-75.92642971"
3506008,Ottawa,Basement,1650.0,2.5,1.0,0,0,0,1100.0,1 Year,1071868,Ontario,"45.5120701,-75.4084163"
3506008,Ottawa,Basement,1450.0,1.0,1.0,1,1,1,1100.0,1 Year,1071868,Ontario,"45.5120701,-75.4084163"
3506008,Ottawa,Townhouse,2500.0,3.0,2.5,0,0,0,2165.0,1 Year,1071868,Ontario,"45.5003058,-75.4705832"
3506008,Ottawa,Apartment,2010.0,1.0,1.0,0,0,0,701.0,1 Year,1071868,Ontario,"45.4913992,-75.4950448"
3506008,Ottawa,Apartment,1885.0,1.5,1.0,0,0,0,817.0,1 Year,1071868,Ontario,"45.4913992,-75.4950448"
3506008,Ottawa,Apartment,2450.0,2.0,2.0,0,0,0,1255.0,1 Year,1071868,Ontario,"45.4913992,-75.4950448"
3506008,Ottawa,Apartment,1600.0,1.0,1.0,1,1,1,702.0,1 Year,1071868,Ontario,"45.4885072,-75.5057196"
3506008,Ottawa,Townhouse,2500.0,3.0,3.0,0,0,0,1786.0,1 Year,1071868,Ontario,"45.4878005,-75.5092637"
3506008,Ottawa,Apartment,1850.0,2.0,1.0,1,1,1,1000.0,1 Year,1071868,Ontario,"45.4866655,-75.4444461"
3506008,Ottawa,Condo,1500.0,2.0,1.5,0,0,0,800.0,1 Year,1071868,Ontario,"45.4838656,-75.5334894"
3506008,Ottawa,Townhouse,2400.0,3.0,4.0,0,0,0,1768.0,1 Year,1071868,Ontario,"45.4806219,-75.5312694"
3506008,Ottawa,House,2500.0,3.0,3.5,0,0,0,1990.0,1 Year,1071868,Ontario,"45.4801712,-75.4729414"
3506008,Ottawa,Townhouse,2200.0,2.0,2.5,0,0,0,1400.0,1 Year,1071868,Ontario,"45.4801712,-75.4729414"
3506008,Ottawa,Townhouse,2485.0,3.5,4.0,0,0,0,1800.0,1 Year,1071868,Ontario,"45.4801712,-75.4729414"
3506008,Ottawa,Townhouse,2200.0,2.0,2.5,0,0,0,1700.0,1 Year,1071868,Ontario,"45.4801712,-75.4729414"
3506008,Ottawa,Townhouse,2350.0,3.5,3.0,0,0,0,1600.0,1 Year,1071868,Ontario,"45.4801712,-75.4729414"
3506008,Ottawa,Condo,2200.0,1.5,1.0,0,1,1,800.0,1 Year,1071868,Ontario,"45.4801712,-75.4729414"
3506008,Ottawa,Townhouse,2550.0,3.0,3.0,0,0,0,1800.0,1 Year,1071868,Ontario,"45.4801712,-75.4729414"
3506008,Ottawa,Basement,1350.0,1.0,1.0,1,1,1,350.0,1 Year,1071868,Ontario,"45.4801712,-75.4729414"
3506008,Ottawa,Duplex/Triplex,2199.0,3.0,2.0,0,1,1,1200.0,1 Year,1071868,Ontario,"45.4792065,-75.4748837"
3506008,Ottawa,Apartment,1650.0,1.0,1.0,1,1,1,123.0,1 Year,1071868,Ontario,"45.4786582,-75.4670626"
3506008,Ottawa,Condo,2050.0,2.0,1.0,0,0,1,851.0,1 Year,1071868,Ontario,"45.4780351,-75.5168328"
3506008,Ottawa,Condo,1850.0,1.0,1.0,0,1,1,607.0,1 Year,1071868,Ontario,"45.4773245,-75.4915746"
3506008,Ottawa,Basement,2250.0,1.5,1.0,1,1,1,1200.0,1 Year,1071868,Ontario,"45.477007,-75.4553276"
3506008,Ottawa,Townhouse,2950.0,3.0,4.0,0,0,0,2000.0,1 Year,1071868,Ontario,"45.4765912,-75.449757"
3506008,Ottawa,Townhouse,2250.0,3.0,2.5,0,0,0,1450.0,1 Year,1071868,Ontario,"45.4759756,-75.5043802"
3506008,Ottawa,Basement,1995.0,3.0,1.0,1,1,1,1100.0,1 Year,1071868,Ontario,"45.4754827,-75.5213536"
3506008,Ottawa,Townhouse,2950.0,3.0,2.5,0,0,0,1800.0,1 Year,1071868,Ontario,"45.4753028,-75.4643604"
3506008,Ottawa,Apartment,1325.0,2.0,1.0,1,1,1,1050.0,1 Year,1071868,Ontario,"45.4729833,-75.51087"
3506008,Ottawa,Apartment,2400.0,3.0,2.0,1,1,1,1200.0,1 Year,1071868,Ontario,"45.4726653,-75.5106294"
3506008,Ottawa,Condo,2000.0,2.0,1.5,0,0,0,100.0,1 Year,1071868,Ontario,"45.4722877,-75.4544804"
3506008,Ottawa,House,3495.0,4.5,3.5,0,0,0,2500.0,1 Year,1071868,Ontario,"45.472153,-75.515496"
3506008,Ottawa,Apartment,2400.0,3.0,2.5,1,1,1,1500.0,1 Year,1071868,Ontario,"45.4706719,-75.4945965"
3506008,Ottawa,House,3000.0,4.0,2.5,0,0,0,2200.0,1 Year,1071868,Ontario,"45.4705941,-75.5553788"
3506008,Ottawa,Condo,2150.0,3.0,1.5,0,0,1,12345.0,1 Year,1071868,Ontario,"45.4705939,-75.4889036"
3506008,Ottawa,House,2695.0,3.5,2.5,0,0,0,2000.0,1 Year,1071868,Ontario,"45.4701261,-75.5580132"
3506008,Ottawa,Apartment,1790.0,1.0,1.0,0,1,1,500.0,1 Year,1071868,Ontario,"45.4696881,-75.53364"
3506008,Ottawa,Apartment,1725.0,2.0,2.0,0,1,1,850.0,1 Year,1071868,Ontario,"45.469189,-75.4967686"
3506008,Ottawa,House,2995.0,4.0,2.5,0,0,0,2119.0,1 Year,1071868,Ontario,"45.4680193,-75.4758327"
3506008,Ottawa,House,2300.0,3.0,2.5,0,0,0,1900.0,1 Year,1071868,Ontario,"45.4677908,-75.4551288"
3506008,Ottawa,Basement,1200.0,1.5,1.0,1,1,1,100.0,1 Year,1071868,Ontario,"45.467701,-75.4961515"
3506008,Ottawa,Apartment,1500.0,2.0,1.0,0,0,1,850.0,1 Year,1071868,Ontario,"45.4662243,-75.4603878"
3506008,Ottawa,Townhouse,2100.0,3.0,1.5,0,0,1,1300.0,1 Year,1071868,Ontario,"45.4661418,-75.5143051"
3506008,Ottawa,House,3500.0,4.5,3.5,1,1,1,2700.0,Month-to-month,1071868,Ontario,"45.4613089,-75.5071229"
3506008,Ottawa,House,2550.0,3.0,2.5,0,0,0,2000.0,1 Year,1071868,Ontario,"45.4611035,-75.493917"
3506008,Ottawa,Basement,1150.0,1.5,1.0,1,1,1,800.0,Month-to-month,1071868,Ontario,"45.4611013,-75.5153974"
3506008,Ottawa,Apartment,1500.0,1.0,1.0,1,1,1,1000.0,1 Year,1071868,Ontario,"45.459325,-75.5978116"
3506008,Ottawa,Condo,2200.0,2.0,2.0,0,0,1,1143.0,1 Year,1071868,Ontario,"45.4585079,-75.4645922"
3506008,Ottawa,Townhouse,750.0,1.0,1.0,1,1,1,1800.0,1 Year,1071868,Ontario,"45.4582647,-75.481265"
3506008,Ottawa,House,2100.0,2.5,1.0,0,0,0,1000.0,1 Year,1071868,Ontario,"45.4579705,-75.5276197"
3506008,Ottawa,Townhouse,2400.0,3.0,2.5,0,0,0,1873.0,1 Year,1071868,Ontario,"45.4568034,-75.4828969"
3506008,Ottawa,Townhouse,2600.0,4.0,3.0,0,0,0,2084.0,1 Year,1071868,Ontario,"45.4568034,-75.4828969"
3506008,Ottawa,Townhouse,2200.0,2.0,2.0,0,0,0,1268.0,1 Year,1071868,Ontario,"45.4564233,-75.4835734"
3506008,Ottawa,Townhouse,2200.0,2.0,1.5,0,0,0,1268.0,1 Year,1071868,Ontario,"45.4560689,-75.4840654"
3506008,Ottawa,Townhouse,2200.0,2.0,1.5,0,0,0,1268.0,1 Year,1071868,Ontario,"45.4556639,-75.4832173"
3506008,Ottawa,Apartment,1800.0,1.0,1.0,0,0,0,734.0,1 Year,1071868,Ontario,"45.4552426,-75.5275963"
3506008,Ottawa,House,3300.0,4.0,2.5,0,0,0,2550.0,1 Year,1071868,Ontario,"45.4541909,-75.6287601"
3506008,Ottawa,Condo,2000.0,2.0,1.5,0,0,0,850.0,1 Year,1071868,Ontario,"45.4534228,-75.4853362"
3506008,Ottawa,Condo,1725.0,1.0,1.0,0,0,1,615.0,1 Year,1071868,Ontario,"45.4532162,-75.6491322"
3506008,Ottawa,Apartment,1325.0,2.0,1.0,1,1,1,650.0,1 Year,1071868,Ontario,"45.4531479,-75.5977888"
3506008,Ottawa,Townhouse,1695.0,3.0,1.0,0,1,1,1200.0,1 Year,1071868,Ontario,"45.4530406,-75.6525274"
3506008,Ottawa,Condo,1950.0,2.0,1.5,0,0,0,900.0,1 Year,1071868,Ontario,"45.4529736,-75.4853156"
3506008,Ottawa,Townhouse,3300.0,3.0,4.0,0,0,0,2800.0,1 Year,1071868,Ontario,"45.4529092,-75.629491"
3506008,Ottawa,Condo,1900.0,2.0,1.5,0,0,0,960.0,1 Year,1071868,Ontario,"45.4527306,-75.6284352"
3506008,Ottawa,Apartment,750.0,1.0,1.0,1,1,1,1.0,Month-to-month,1071868,Ontario,"45.4523836,-75.4592759"
3506008,Ottawa,Condo,1850.0,2.5,2.5,0,0,1,1600.0,1 Year,1071868,Ontario,"45.4518151,-75.4801677"
3506008,Ottawa,Townhouse,2185.0,2.0,1.5,0,0,0,1110.0,1 Year,1071868,Ontario,"45.45144,-75.62929"
3506008,Ottawa,Townhouse,2400.0,3.0,3.5,0,0,0,1500.0,1 Year,1071868,Ontario,"45.4513,-75.63159"
3506008,Ottawa,Townhouse,2350.0,3.0,2.5,0,0,0,1700.0,1 Year,1071868,Ontario,"45.4511278,-75.532945"
3506008,Ottawa,Townhouse,1795.0,2.0,1.0,0,0,0,915.0,1 Year,1071868,Ontario,"45.4510415,-75.6286762"
3506008,Ottawa,Townhouse,1500.0,2.0,1.0,1,1,1,1000.0,Month-to-month,1071868,Ontario,"45.4507969,-75.6286791"
3506008,Ottawa,Apartment,2780.0,3.5,1.5,1,1,1,1350.0,1 Year,1071868,Ontario,"45.4505939,-75.675858"
3506008,Ottawa,House,3500.0,5.0,3.0,0,0,0,2000.0,1 Year,1071868,Ontario,"45.450312,-75.6051912"
3506008,Ottawa,Condo,1850.0,2.5,2.5,0,0,0,1450.0,1 Year,1071868,Ontario,"45.4502057,-75.4673083"
3506008,Ottawa,Townhouse,2050.0,3.0,1.5,0,0,0,1300.0,1 Year,1071868,Ontario,"45.4499931,-75.4601243"
3506008,Ottawa,Townhouse,2050.0,3.0,1.5,0,0,0,1300.0,1 Year,1071868,Ontario,"45.4499931,-75.4601243"
3506008,Ottawa,Condo,1950.0,2.0,1.0,1,1,1,850.0,1 Year,1071868,Ontario,"45.4496399,-75.5971205"
3506008,Ottawa,Townhouse,2325.0,3.5,1.5,0,0,1,1500.0,1 Year,1071868,Ontario,"45.4495355,-75.5963989"
3506008,Ottawa,Basement,1550.0,1.0,1.0,1,1,1,900.0,Month-to-month,1071868,Ontario,"45.449193,-75.4628209"
3506008,Ottawa,House,2500.0,3.0,3.0,0,0,0,1234.0,1 Year,1071868,Ontario,"45.4476352,-75.4954413"
3506008,Ottawa,House,3300.0,4.0,2.5,0,0,0,2550.0,1 Year,1071868,Ontario,"45.4469155,-75.6391862"
3506008,Ottawa,Townhouse,2200.0,2.0,2.5,0,0,0,1.0,1 Year,1071868,Ontario,"45.4468585,-75.4950112"
3506008,Ottawa,Apartment,1490.0,2.0,1.0,0,1,1,1.0,Month-to-month,1071868,Ontario,"45.4467637,-75.680271"
3506008,Ottawa,Apartment,1769.0,2.0,1.0,0,1,1,854.0,1 Year,1071868,Ontario,"45.4466502,-75.6321326"
3506008,Ottawa,Apartment,1549.0,1.0,1.0,0,1,1,731.0,1 Year,1071868,Ontario,"45.4466502,-75.6321326"
3506008,Ottawa,Apartment,1575.0,1.0,1.0,0,1,1,581.0,1 Year,1071868,Ontario,"45.4466502,-75.6321326"
3506008,Ottawa,Condo,1900.0,1.0,1.0,0,0,1,743.0,1 Year,1071868,Ontario,"45.4464167,-75.534706"
3506008,Ottawa,Condo,1500.0,1.0,1.0,0,1,1,600.0,1 Year,1071868,Ontario,"45.4460578,-75.64538"
3506008,Ottawa,Condo,1850.0,2.0,1.0,1,1,1,1000.0,1 Year,1071868,Ontario,"45.4460196,-75.624861"
3506008,Ottawa,Townhouse,2400.0,2.0,2.0,0,0,0,1305.0,1 Year,1071868,Ontario,"45.4458151,-75.5885981"
3506008,Ottawa,Condo,950.0,3.0,1.5,1,1,1,1100.0,Month-to-month,1071868,Ontario,"45.4457585,-75.6242929"
3506008,Ottawa,Condo,1900.0,2.0,2.5,0,0,0,1300.0,1 Year,1071868,Ontario,"45.4457398,-75.4739522"
3506008,Ottawa,Apartment,1365.0,1.0,1.0,0,1,1,554.0,1 Year,1071868,Ontario,"45.4455868,-75.647907"
3506008,Ottawa,Apartment,1550.0,2.0,1.0,0,1,1,740.0,1 Year,1071868,Ontario,"45.4455868,-75.647907"
3506008,Ottawa,Apartment,1560.0,2.0,1.0,0,1,1,662.0,1 Year,1071868,Ontario,"45.4455868,-75.647907"
3506008,Ottawa,Apartment,1545.0,2.0,1.0,0,1,1,800.0,1 Year,1071868,Ontario,"45.4455868,-75.647907"
3506008,Ottawa,Condo,1650.0,1.0,1.0,0,0,0,567.0,1 Year,1071868,Ontario,"45.4455714,-75.6451024"
3506008,Ottawa,House,3000.0,4.0,3.0,0,0,0,2200.0,1 Year,1071868,Ontario,"45.4455019,-75.5475325"
3506008,Ottawa,Apartment,2490.0,1.5,1.0,1,1,1,600.0,1 Year,1071868,Ontario,"45.4454395,-75.6496435"
3506008,Ottawa,Apartment,2295.0,1.5,1.0,0,1,1,912.0,1 Year,1071868,Ontario,"45.4454395,-75.6496435"
3506008,Ottawa,Apartment,2585.0,2.0,1.5,0,1,1,1108.0,1 Year,1071868,Ontario,"45.4454395,-75.6496435"
3506008,Ottawa,Apartment,1750.0,1.0,1.0,0,1,1,855.0,1 Year,1071868,Ontario,"45.4454395,-75.6496435"
3506008,Ottawa,Apartment,1549.0,2.0,1.0,0,0,1,821.0,1 Year,1071868,Ontario,"45.4454263,-75.6324759"
3506008,Ottawa,Condo,1895.0,2.0,1.0,0,0,1,800.0,1 Year,1071868,Ontario,"45.4450311,-75.6470377"
3506008,Ottawa,House,3500.0,4.0,2.5,0,0,0,2461.0,1 Year,1071868,Ontario,"45.444882,-75.4935184"
3506008,Ottawa,Townhouse,2399.0,3.0,2.0,1,1,1,2400.0,1 Year,1071868,Ontario,"45.4447767,-75.6063326"
3506008,Ottawa,Duplex/Triplex,2250.0,3.0,1.0,0,1,1,1000.0,1 Year,1071868,Ontario,"45.4447201,-75.6232162"
3506008,Ottawa,House,3500.0,4.5,3.5,0,0,0,2400.0,1 Year,1071868,Ontario,"45.4442843,-75.5222282"
3506008,Ottawa,Apartment,2500.0,2.5,1.5,1,1,1,1000.0,1 Year,1071868,Ontario,"45.4442,-75.64775"
3506008,Ottawa,Townhouse,1800.0,2.5,1.5,0,0,0,1750.0,Month-to-month,1071868,Ontario,"45.4441998,-75.6415828"
3506008,Ottawa,Apartment,1800.0,2.0,1.0,0,1,1,1050.0,1 Year,1071868,Ontario,"45.4441238,-75.6678723"
3506008,Ottawa,Townhouse,2300.0,2.5,2.5,0,0,0,1800.0,1 Year,1071868,Ontario,"45.4441119,-75.6450538"
3506008,Ottawa,Apartment,950.0,0.5,1.0,1,1,1,500.0,1 Year,1071868,Ontario,"45.4440029,-75.6580676"
3506008,Ottawa,Apartment,1800.0,2.0,1.0,0,0,0,800.0,1 Year,1071868,Ontario,"45.4438636,-75.6013245"
3506008,Ottawa,Condo,2000.0,2.5,2.0,1,1,1,1100.0,1 Year,1071868,Ontario,"45.44366,-75.64184"
3506008,Ottawa,Condo,2000.0,1.0,1.0,0,1,1,808.0,1 Year,1071868,Ontario,"45.443312,-75.670152"
3506008,Ottawa,Apartment,1750.0,2.5,1.0,0,1,1,850.0,1 Year,1071868,Ontario,"45.4433084,-75.6690747"
3506008,Ottawa,Apartment,1445.0,2.0,1.0,0,1,1,750.0,1 Year,1071868,Ontario,"45.4433047,-75.6678709"
3506008,Ottawa,Townhouse,1995.0,2.0,1.5,0,0,0,1100.0,1 Year,1071868,Ontario,"45.4432914,-75.4799612"
3506008,Ottawa,Apartment,1500.0,2.0,1.0,0,0,1,600.0,1 Year,1071868,Ontario,"45.4429153,-75.6636485"
3506008,Ottawa,Apartment,1450.0,1.0,1.0,0,1,1,800.0,1 Year,1071868,Ontario,"45.442907,-75.6723946"
3506008,Ottawa,Apartment,1450.0,1.0,1.0,0,1,1,800.0,1 Year,1071868,Ontario,"45.442907,-75.6723946"
3506008,Ottawa,Townhouse,2250.0,3.0,2.5,0,0,0,1900.0,1 Year,1071868,Ontario,"45.4426629,-75.5320138"
3506008,Ottawa,House,2149.0,3.0,1.0,0,0,0,1094.0,1 Year,1071868,Ontario,"45.4425729,-75.598139"
3506008,Ottawa,Apartment,1395.0,1.0,1.0,1,1,1,550.0,1 Year,1071868,Ontario,"45.4423389,-75.6400721"
3506008,Ottawa,Apartment,1395.0,1.0,1.0,1,1,1,550.0,1 Year,1071868,Ontario,"45.4423389,-75.6400721"
3506008,Ottawa,Basement,1650.0,2.5,1.0,0,0,1,1400.0,1 Year,1071868,Ontario,"45.442043,-75.524058"
3506008,Ottawa,Duplex/Triplex,2495.0,3.0,1.0,1,1,1,1400.0,1 Year,1071868,Ontario,"45.4418525,-75.4388017"
3506008,Ottawa,Apartment,2700.0,2.5,1.0,0,1,1,1500.0,1 Year,1071868,Ontario,"45.44162,-75.6864126"
3506008,Ottawa,Apartment,1100.0,1.0,1.0,0,1,1,500.0,1 Year,1071868,Ontario,"45.4415538,-75.6681029"
3506008,Ottawa,Apartment,1295.0,1.5,1.0,0,1,1,950.0,1 Year,1071868,Ontario,"45.4415001,-75.6695754"
3506008,Ottawa,Apartment,1650.0,2.0,1.0,1,1,1,900.0,1 Year,1071868,Ontario,"45.4414983,-75.5947119"
3506008,Ottawa,Duplex/Triplex,1550.0,2.0,1.0,1,1,1,700.0,Month-to-month,1071868,Ontario,"45.4414217,-75.6568539"
3506008,Ottawa,Condo,2275.0,2.0,2.0,0,1,0,900.0,1 Year,1071868,Ontario,"45.4414205,-75.6850821"
3506008,Ottawa,Condo,2050.0,1.5,2.0,0,1,0,737.0,1 Year,1071868,Ontario,"45.4414205,-75.6850821"
3506008,Ottawa,Condo,1900.0,1.0,1.0,0,1,0,650.0,1 Year,1071868,Ontario,"45.4414205,-75.6850821"
3506008,Ottawa,Apartment,1850.0,0.5,1.5,0,1,1,1.0,1 Year,1071868,Ontario,"45.4413197,-75.673487"
3506008,Ottawa,Apartment,1750.0,0.5,1.0,0,0,1,596.0,1 Year,1071868,Ontario,"45.4412084,-75.6426989"
3506008,Ottawa,Duplex/Triplex,2300.0,2.0,1.5,0,1,1,1200.0,1 Year,1071868,Ontario,"45.4411195,-75.6683847"
3506008,Ottawa,Apartment,1354.0,2.0,1.0,0,1,1,750.0,1 Year,1071868,Ontario,"45.4411096,-75.6633155"
3506008,Ottawa,House,2950.0,4.5,2.5,0,0,0,2100.0,1 Year,1071868,Ontario,"45.4409517,-75.4802055"
3506008,Ottawa,House,3900.0,4.0,2.5,0,0,0,3355.0,1 Year,1071868,Ontario,"45.4408976,-75.522307"
3506008,Ottawa,House,3500.0,4.0,3.5,0,0,0,2400.0,1 Year,1071868,Ontario,"45.4408976,-75.522307"
3506008,Ottawa,Basement,1000.0,1.0,1.0,1,1,1,600.0,Month-to-month,1071868,Ontario,"45.4408976,-75.522307"
3506008,Ottawa,Apartment,2400.0,3.0,1.5,1,1,1,1100.0,1 Year,1071868,Ontario,"45.4406805,-75.5928982"
3506008,Ottawa,House,2100.0,2.0,2.0,0,0,1,1100.0,1 Year,1071868,Ontario,"45.4406473,-75.6814348"
3506008,Ottawa,Apartment,2050.0,2.0,1.0,0,0,0,670.0,1 Year,1071868,Ontario,"45.44039,-75.64268"
3506008,Ottawa,Apartment,1400.0,1.0,1.0,0,0,0,544.0,1 Year,1071868,Ontario,"45.44039,-75.64268"
3506008,Ottawa,Duplex/Triplex,2400.0,3.0,1.0,0,1,1,1200.0,1 Year,1071868,Ontario,"45.4403889,-75.6603177"
3506008,Ottawa,Apartment,1695.0,2.0,1.0,0,1,1,700.0,1 Year,1071868,Ontario,"45.4403167,-75.66741"
3506008,Ottawa,Apartment,1800.0,2.0,1.0,0,1,1,800.0,1 Year,1071868,Ontario,"45.4401758,-75.6791902"
3506008,Ottawa,Duplex/Triplex,2095.0,3.0,1.0,0,1,1,900.0,1 Year,1071868,Ontario,"45.440106,-75.654373"
3506008,Ottawa,Apartment,1400.0,1.0,1.0,0,1,1,1200.0,1 Year,1071868,Ontario,"45.4400188,-75.6591268"
3506008,Ottawa,Apartment,1495.0,2.5,1.0,0,1,1,700.0,1 Year,1071868,Ontario,"45.4399434,-75.6644643"
3506008,Ottawa,Apartment,1295.0,0.5,1.0,1,1,1,600.0,1 Year,1071868,Ontario,"45.4399434,-75.6644643"
3506008,Ottawa,Apartment,1550.0,1.0,1.0,1,1,1,700.0,1 Year,1071868,Ontario,"45.4398069,-75.6730163"
3506008,Ottawa,Condo,1795.0,2.0,1.0,1,1,1,850.0,1 Year,1071868,Ontario,"45.4396512,-75.594232"
3506008,Ottawa,Townhouse,2600.0,3.0,3.0,0,0,0,2084.0,1 Year,1071868,Ontario,"45.4394951,-75.6421817"
3506008,Ottawa,Condo,2150.0,1.5,1.5,0,0,0,846.0,1 Year,1071868,Ontario,"45.4393629,-75.6777214"
3506008,Ottawa,Condo,2200.0,4.0,1.5,1,1,1,13500.0,Month-to-month,1071868,Ontario,"45.4392136,-75.598129"
3506008,Ottawa,Townhouse,2350.0,3.0,2.5,0,0,0,1939.0,1 Year,1071868,Ontario,"45.43914,-75.5056"
3506008,Ottawa,Apartment,1395.0,2.0,1.0,0,1,1,800.0,1 Year,1071868,Ontario,"45.4390937,-75.6715429"
3506008,Ottawa,Apartment,1500.0,1.0,1.0,0,1,1,600.0,1 Year,1071868,Ontario,"45.4389822,-75.6744401"
3506008,Ottawa,Apartment,1850.0,2.5,1.5,0,1,1,1100.0,1 Year,1071868,Ontario,"45.4389734,-75.6677481"
3506008,Ottawa,Apartment,1450.0,2.0,1.0,0,1,1,900.0,1 Year,1071868,Ontario,"45.4389734,-75.6677481"
3506008,Ottawa,Condo,1850.0,1.5,1.0,0,1,1,660.0,1 Year,1071868,Ontario,"45.438494,-75.6711119"
3506008,Ottawa,Condo,1900.0,1.0,1.0,0,1,1,700.0,1 Year,1071868,Ontario,"45.438444,-75.6713236"
3506008,Ottawa,Apartment,1550.0,2.0,1.0,0,1,1,1.0,1 Year,1071868,Ontario,"45.4384064,-75.6597953"
3506008,Ottawa,Condo,2050.0,2.0,2.0,0,0,0,985.0,1 Year,1071868,Ontario,"45.4383389,-75.6701854"
3506008,Ottawa,House,3600.0,4.5,3.5,0,0,0,2600.0,1 Year,1071868,Ontario,"45.4382937,-75.6337273"
3506008,Ottawa,Apartment,850.0,1.0,1.0,0,0,0,1000.0,1 Year,1071868,Ontario,"45.4382622,-75.6759728"
3506008,Ottawa,Apartment,850.0,2.0,2.0,0,0,0,1000.0,1 Year,1071868,Ontario,"45.4382622,-75.6759728"
3506008,Ottawa,Condo,1895.0,1.5,1.0,0,1,1,690.0,1 Year,1071868,Ontario,"45.4382374,-75.6716658"
3506008,Ottawa,Townhouse,2800.0,3.5,2.5,0,0,0,2000.0,1 Year,1071868,Ontario,"45.4380042,-75.5047694"
3506008,Ottawa,Townhouse,2100.0,2.0,1.5,0,0,0,1300.0,1 Year,1071868,Ontario,"45.4378778,-75.6618026"
3506008,Ottawa,Apartment,1275.0,1.0,1.0,0,0,1,750.0,1 Year,1071868,Ontario,"45.4377686,-75.6644708"
3506008,Ottawa,Townhouse,2600.0,3.0,2.5,0,0,0,2130.0,1 Year,1071868,Ontario,"45.4376699,-75.5064239"
3506008,Ottawa,Duplex/Triplex,2299.0,4.0,1.5,1,1,1,1200.0,1 Year,1071868,Ontario,"45.4373811,-75.6646339"
3506008,Ottawa,Apartment,1200.0,1.0,1.0,0,0,1,800.0,1 Year,1071868,Ontario,"45.4373811,-75.6646339"
3506008,Ottawa,Condo,2050.0,2.0,2.5,0,0,0,900.0,1 Year,1071868,Ontario,"45.4373384,-75.5109065"
3506008,Ottawa,Apartment,1600.0,2.0,1.0,0,1,1,850.0,1 Year,1071868,Ontario,"45.4373112,-75.665657"
3506008,Ottawa,Apartment,1499.0,2.0,1.0,0,1,1,849.0,1 Year,1071868,Ontario,"45.437307,-75.656943"
3506008,Ottawa,Apartment,1299.0,1.0,1.0,0,1,1,819.0,1 Year,1071868,Ontario,"45.437307,-75.656943"
3506008,Ottawa,Townhouse,2300.0,3.0,1.0,1,1,1,1500.0,1 Year,1071868,Ontario,"45.4371091,-75.6622079"
3506008,Ottawa,Duplex/Triplex,2000.0,2.0,1.0,0,1,1,950.0,1 Year,1071868,Ontario,"45.4370851,-75.658968"
3506008,Ottawa,Apartment,825.0,0.5,1.0,0,0,1,400.0,1 Year,1071868,Ontario,"45.4368012,-75.6709932"
3506008,Ottawa,Apartment,1725.0,2.0,1.0,1,1,1,1200.0,1 Year,1071868,Ontario,"45.4365055,-75.641099"
3506008,Ottawa,Apartment,1600.0,1.0,1.0,1,1,1,1200.0,1 Year,1071868,Ontario,"45.4365055,-75.641099"
3506008,Ottawa,Duplex/Triplex,2300.0,3.5,1.0,0,0,1,900.0,1 Year,1071868,Ontario,"45.4364097,-75.6585341"
3506008,Ottawa,House,2350.0,3.0,2.0,0,0,1,1400.0,1 Year,1071868,Ontario,"45.4361173,-75.6240067"
